year,quarter,level,entity,count,amount
2024,1,pincodes,560058,2138,2762399.0
2024,1,pincodes,560103,2114,3769030.0
2024,1,pincodes,560091,2112,3345209.0
2024,1,pincodes,560064,2065,3742797.0
2024,2,districts,bengaluru urban,74985,126101324.0
2024,2,districts,mysuru,7905,13488189.0
2024,2,districts,belagavi,5068,8199208.0
2024,2,districts,dharwad,4597,7180375.0
2024,2,districts,dakshina kannada,3873,6288144.0
2024,2,districts,bengaluru rural,3606,6471486.0
2024,2,districts,shivamogga,3311,5567612.0
2024,2,districts,tumakuru,3291,5843712.0
2024,2,districts,davanagere,3049,4602049.0
2024,2,districts,ballari,2906,4557010.0
2024,2,pincodes,560068,3282,5271425.0
2024,2,pincodes,560037,2469,4089538.0
2024,2,pincodes,560076,2238,3928312.0
2024,2,pincodes,560043,2235,3997393.0
2024,2,pincodes,560078,2193,3581757.0
2024,2,pincodes,560100,1961,3095214.0
2024,2,pincodes,560103,1865,2933626.0
2024,2,pincodes,560066,1831,3348017.0
2024,2,pincodes,560091,1686,2655650.0
2024,2,pincodes,560064,1677,3240374.0
2024,3,districts,bengaluru urban,96935,156230238.0
2024,3,districts,mysuru,9232,15981102.0
2024,3,districts,dharwad,5651,8643613.0
2024,3,districts,belagavi,5231,8419289.0
2024,3,districts,bengaluru rural,4449,7657754.0
2024,3,districts,dakshina kannada,4082,6749762.0
2024,3,districts,tumakuru,3879,6802100.0
2024,3,districts,shivamogga,3740,6590269.0
2024,3,districts,kalaburagi,3567,5365898.0
2024,3,districts,davanagere,3355,5105646.0
2024,3,pincodes,560068,3453,5413163.0
2024,3,pincodes,560100,3241,5455946.0
2024,3,pincodes,560037,2876,4315416.0
2024,3,pincodes,560066,2654,4668286.0
2024,3,pincodes,560076,2402,4241341.0
2024,3,pincodes,560091,2326,3714785.0
2024,3,pincodes,560103,2228,3764086.0
2024,3,pincodes,560078,1934,3129544.0
2024,3,pincodes,560064,1882,3316406.0
2024,3,pincodes,560077,1878,3536989.0
2024,4,districts,bengaluru urban,95390,159224823.0
2024,4,districts,mysuru,9668,16427026.0
2024,4,districts,dharwad,6881,10746750.0
2024,4,districts,belagavi,6703,11085250.0
2024,4,districts,dakshina kannada,5133,8497551.0
2024,4,districts,bengaluru rural,4626,7996121.0
2024,4,districts,shivamogga,4127,7252477.0
2024,4,districts,tumakuru,3989,6949950.0
2024,4,districts,kalaburagi,3821,5798845.0
2024,4,districts,davanagere,3387,5275711.0
2024,4,pincodes,560068,3520,5740577.0
2024,4,pincodes,560100,3152,5158211.0
2024,4,pincodes,560037,2720,4500835.0
2024,4,pincodes,560066,2453,4252390.0
2024,4,pincodes,560076,2281,4105249.0
2024,4,pincodes,560091,2183,3907206.0
2024,4,pincodes,560103,2069,3412924.0
2024,4,pincodes,560064,1950,3500059.0
2024,4,pincodes,560078,1926,3338219.0
2024,4,pincodes,560077,1784,3347052.0
2020,2,districts,ernakulam,418,93852.0
2020,2,districts,thiruvananthapuram,199,44084.0
2020,2,districts,thrissur,174,37861.0
2020,2,districts,kannur,122,28904.0
2020,2,districts,kozhikode,113,25774.0
2020,2,districts,palakkad,113,27306.0
2020,2,districts,kollam,96,20737.0
2020,2,districts,kottayam,78,18217.0
2020,2,districts,alappuzha,69,15083.0
2020,2,districts,pathanamthitta,61,13599.0
2020,2,pincodes,682042,23,4677.0
2020,2,pincodes,682021,19,3925.0
2020,2,pincodes,682036,18,3030.0
2020,2,pincodes,682028,18,3507.0
2020,2,pincodes,673016,15,3538.0
2020,2,pincodes,682032,15,2958.0
2020,2,pincodes,686692,14,2654.0
2020,2,pincodes,670001,14,3158.0
2020,2,pincodes,682041,13,2125.0
2020,2,pincodes,695016,13,2608.0
2020,3,districts,ernakulam,2380,725788.0
2020,3,districts,thiruvananthapuram,1067,343813.0
2020,3,districts,thrissur,952,328037.0
2020,3,districts,kozhikode,767,230900.0
2020,3,districts,kannur,571,202732.0
2020,3,districts,kollam,523,163023.0
2020,3,districts,malappuram,492,150394.0
2020,3,districts,alappuzha,453,148816.0
2020,3,districts,palakkad,419,132488.0
2020,3,districts,kottayam,393,148283.0
2020,3,pincodes,682024,85,26200.0
2020,3,pincodes,682032,84,18243.0
2020,3,pincodes,682020,80,22681.0
2020,3,pincodes,682301,78,25224.0
2020,3,pincodes,682025,77,21630.0
2020,3,pincodes,682041,65,19549.0
2020,3,pincodes,682042,63,19198.0
2020,3,pincodes,695001,58,14047.0
2020,3,pincodes,686673,58,22133.0
2020,3,pincodes,695014,54,17667.0
2020,4,districts,ernakulam,1310,892676.0
2020,4,districts,thiruvananthapuram,617,566230.0
2020,4,districts,kozhikode,570,452862.0
2020,4,districts,thrissur,526,425296.0
2020,4,districts,malappuram,404,316839.0
2020,4,districts,kannur,371,335755.0
2020,4,districts,kollam,355,319760.0
2020,4,districts,palakkad,311,240234.0
2020,4,districts,alappuzha,281,244366.0
2020,4,districts,kottayam,197,173317.0
2020,4,pincodes,682020,60,33576.0
2020,4,pincodes,682042,52,28110.0
2020,4,pincodes,682024,50,29835.0
2020,4,pincodes,682025,48,33186.0
2020,4,pincodes,673508,46,51272.0
2020,4,pincodes,682032,40,41614.0
2020,4,pincodes,679322,33,22097.0
2020,4,pincodes,682041,32,22463.0
2020,4,pincodes,682035,30,22867.0
2020,4,pincodes,695014,30,33773.0
2021,1,districts,ernakulam,1252,1016580.0
2021,1,districts,kozhikode,598,503468.0
2021,1,districts,thiruvananthapuram,587,507950.0
2021,1,districts,thrissur,524,503132.0
2021,1,districts,malappuram,446,350548.0
2021,1,districts,kannur,422,374238.0
2021,1,districts,kollam,383,364847.0
2021,1,districts,palakkad,346,300887.0
2021,1,districts,alappuzha,344,310645.0
2021,1,districts,kottayam,260,224292.0
2021,1,pincodes,673508,81,79723.0
2021,1,pincodes,695001,49,28194.0
2021,1,pincodes,682024,48,18983.0
2021,1,pincodes,686673,42,20734.0
2021,1,pincodes,682020,41,29143.0
2021,1,pincodes,682032,35,15217.0
2021,1,pincodes,682025,34,25775.0
2021,1,pincodes,682036,33,11933.0
2021,1,pincodes,682042,33,20506.0
2021,1,pincodes,682017,32,63265.0
2021,2,districts,ernakulam,1939,1728254.0
2021,2,districts,thiruvananthapuram,1176,1162796.0
2021,2,districts,kozhikode,1092,1095684.0
2021,2,districts,malappuram,849,939169.0
2021,2,districts,thrissur,820,831809.0
2021,2,districts,kollam,669,747935.0
2021,2,districts,palakkad,551,550644.0
2021,2,districts,kannur,541,605434.0
2021,2,districts,alappuzha,499,499709.0
2021,2,districts,kottayam,484,503168.0
2021,2,pincodes,682025,75,41233.0
2021,2,pincodes,695573,64,44824.0
2021,2,pincodes,682032,63,41783.0
2021,2,pincodes,682020,56,28720.0
2021,2,pincodes,682042,56,34584.0
2021,2,pincodes,695001,49,39920.0
2021,2,pincodes,673010,47,31127.0
2021,2,pincodes,695008,47,35390.0
2021,2,pincodes,682507,44,38482.0
2021,2,pincodes,682035,44,20402.0
2021,3,districts,ernakulam,2041,2178118.0
2021,3,districts,thiruvananthapuram,1273,1437314.0
2021,3,districts,kozhikode,1188,1366856.0
2021,3,districts,malappuram,1102,1488543.0
2021,3,districts,thrissur,878,954447.0
2021,3,districts,kollam,836,1078023.0
2021,3,districts,kannur,745,940147.0
2021,3,districts,alappuzha,629,875110.0
2021,3,districts,palakkad,622,741332.0
2021,3,districts,kottayam,495,759525.0
2021,3,pincodes,682042,89,61579.0
2021,3,pincodes,695001,77,45297.0
2021,3,pincodes,682024,76,108205.0
2021,3,pincodes,682025,71,56068.0
2021,3,pincodes,673508,63,63854.0
2021,3,pincodes,682032,61,64742.0
2021,3,pincodes,682301,59,65053.0
2021,3,pincodes,682020,57,40120.0
2021,3,pincodes,682507,53,49636.0
2021,3,pincodes,673032,52,37518.0
2021,4,districts,ernakulam,3397,4987028.0
2021,4,districts,thiruvananthapuram,2400,3779310.0
2021,4,districts,malappuram,1926,3110462.0
2021,4,districts,kozhikode,1871,2956875.0
2021,4,districts,kollam,1486,2426845.0
2021,4,districts,thrissur,1466,2429009.0
2021,4,districts,kannur,1255,2260422.0
2021,4,districts,alappuzha,1251,1905411.0
2021,4,districts,palakkad,1054,1728168.0
2021,4,districts,kottayam,971,1683696.0
2021,4,pincodes,695001,147,206230.0
2021,4,pincodes,682024,133,122019.0
2021,4,pincodes,682020,128,189239.0
2021,4,pincodes,682042,110,182125.0
2021,4,pincodes,682025,100,120378.0
2021,4,pincodes,682301,93,105284.0
2021,4,pincodes,682507,89,137833.0
2021,4,pincodes,682032,88,93266.0
2021,4,pincodes,695014,88,96834.0
2021,4,pincodes,673638,84,99037.0
2022,1,districts,ernakulam,6248,10184076.0
2022,1,districts,thiruvananthapuram,4746,7815682.0
2022,1,districts,kozhikode,3868,6125227.0
2022,1,districts,malappuram,3827,6416876.0
2022,1,districts,thrissur,2870,5275331.0
2022,1,districts,kollam,2669,4851946.0
2022,1,districts,alappuzha,2604,4460572.0
2022,1,districts,kannur,2359,4239885.0
2022,1,districts,palakkad,1948,3521858.0
2022,1,districts,kottayam,1758,3443412.0
2022,1,pincodes,682042,233,334805.0
2022,1,pincodes,682024,231,367375.0
2022,1,pincodes,682020,223,281112.0
2022,1,pincodes,682032,219,285022.0
2022,1,pincodes,695008,210,271068.0
2022,1,pincodes,673638,208,253604.0
2022,1,pincodes,673032,207,272231.0
2022,1,pincodes,695001,202,256241.0
2022,1,pincodes,682025,193,254003.0
2022,1,pincodes,695014,177,254676.0
2022,2,districts,ernakulam,6138,9888302.0
2022,2,districts,thiruvananthapuram,4817,8023082.0
2022,2,districts,kozhikode,3897,5800476.0
2022,2,districts,malappuram,3544,5780272.0
2022,2,districts,thrissur,2754,4617095.0
2022,2,districts,kollam,2716,4729038.0
2022,2,districts,alappuzha,2379,4025340.0
2022,2,districts,kannur,1939,3244289.0
2022,2,districts,kottayam,1812,3448007.0
2022,2,districts,palakkad,1776,3088235.0
2022,2,pincodes,682042,233,282204.0
2022,2,pincodes,695001,222,285574.0
2022,2,pincodes,682032,221,251715.0
2022,2,pincodes,682024,209,294976.0
2022,2,pincodes,673032,193,195304.0
2022,2,pincodes,682025,188,211150.0
2022,2,pincodes,682020,183,295481.0
2022,2,pincodes,673638,157,252702.0
2022,2,pincodes,695014,157,242121.0
2022,2,pincodes,682507,154,217414.0
2022,3,districts,ernakulam,9029,13521423.0
2022,3,districts,thiruvananthapuram,6698,10159821.0
2022,3,districts,malappuram,6383,9700344.0
2022,3,districts,kozhikode,5994,8478215.0
2022,3,districts,kollam,4338,6942000.0
2022,3,districts,thrissur,4110,6792045.0
2022,3,districts,alappuzha,3587,5666299.0
2022,3,districts,kannur,3232,5087161.0
2022,3,districts,kottayam,2773,4730938.0
2022,3,districts,palakkad,2724,4339674.0
2022,3,pincodes,695001,410,492523.0
2022,3,pincodes,682042,346,473438.0
2022,3,pincodes,682025,314,424692.0
2022,3,pincodes,673032,301,356768.0
2022,3,pincodes,682020,287,356772.0
2022,3,pincodes,682024,266,403226.0
2022,3,pincodes,676123,265,351215.0
2022,3,pincodes,682032,262,353599.0
2022,3,pincodes,673592,230,372365.0
2022,3,pincodes,695014,229,306934.0
2022,4,districts,ernakulam,11176,16851440.0
2022,4,districts,thiruvananthapuram,7869,12164492.0
2022,4,districts,malappuram,7505,11502962.0
2022,4,districts,kozhikode,7244,10442297.0
2022,4,districts,thrissur,4917,7803369.0
2022,4,districts,kollam,4693,7758609.0
2022,4,districts,alappuzha,4318,6745436.0
2022,4,districts,kannur,4187,6703769.0
2022,4,districts,palakkad,3392,5656594.0
2022,4,districts,kottayam,3274,5790023.0
2022,4,pincodes,682042,447,617334.0
2022,4,pincodes,695001,432,528333.0
2022,4,pincodes,682024,385,578259.0
2022,4,pincodes,682025,375,495748.0
2022,4,pincodes,682032,339,494462.0
2022,4,pincodes,673032,338,444592.0
2022,4,pincodes,682020,297,433136.0
2022,4,pincodes,682035,295,391825.0
2022,4,pincodes,673004,269,345791.0
2022,4,pincodes,673016,262,358888.0
2023,1,districts,ernakulam,11073,17476806.0
2023,1,districts,thiruvananthapuram,7752,12363104.0
2023,1,districts,kozhikode,7222,10547486.0
2023,1,districts,malappuram,6783,10793744.0
2023,1,districts,thrissur,4850,8185241.0
2023,1,districts,kollam,4033,7015862.0
2023,1,districts,kannur,3939,6481421.0
2023,1,districts,alappuzha,3784,6192453.0
2023,1,districts,palakkad,3265,5417839.0
2023,1,districts,kottayam,2921,5189859.0
2023,1,pincodes,682042,475,678883.0
2023,1,pincodes,682024,455,770427.0
2023,1,pincodes,695001,390,496587.0
2023,1,pincodes,682025,365,502748.0
2023,1,pincodes,673032,360,433069.0
2023,1,pincodes,682032,330,480633.0
2023,1,pincodes,682020,324,404398.0
2023,1,pincodes,673008,324,510154.0
2023,1,pincodes,673016,293,451641.0
2023,1,pincodes,695014,289,433851.0
2023,2,districts,ernakulam,10598,16600162.0
2023,2,districts,thiruvananthapuram,8224,13258692.0
2023,2,districts,kozhikode,6883,10038088.0
2023,2,districts,malappuram,6853,11078937.0
2023,2,districts,thrissur,4489,7646887.0
2023,2,districts,kollam,4308,7112761.0
2023,2,districts,alappuzha,3850,6362914.0
2023,2,districts,kannur,3529,6134872.0
2023,2,districts,palakkad,3314,5694122.0
2023,2,districts,kottayam,2740,5078782.0
2023,2,pincodes,682042,474,632011.0
2023,2,pincodes,682024,432,626497.0
2023,2,pincodes,695001,357,499471.0
2023,2,pincodes,682025,352,482026.0
2023,2,pincodes,673032,327,386815.0
2023,2,pincodes,682032,309,407445.0
2023,2,pincodes,682020,293,372993.0
2023,2,pincodes,682301,286,388465.0
2023,2,pincodes,673008,278,398034.0
2023,2,pincodes,695014,272,387218.0
2023,3,districts,ernakulam,12004,19154183.0
2023,3,districts,thiruvananthapuram,8669,14060287.0
2023,3,districts,malappuram,7289,12049224.0
2023,3,districts,kozhikode,7048,10419378.0
2023,3,districts,kollam,4958,8529815.0
2023,3,districts,thrissur,4879,8384934.0
2023,3,districts,alappuzha,4253,7176797.0
2023,3,districts,kannur,3626,6232084.0
2023,3,districts,palakkad,3489,5893459.0
2023,3,districts,kottayam,3260,6030230.0
2023,3,pincodes,682042,563,741388.0
2023,3,pincodes,682024,487,709625.0
2023,3,pincodes,695001,426,587155.0
2023,3,pincodes,682020,416,548647.0
2023,3,pincodes,673032,374,434950.0
2023,3,pincodes,682025,357,539363.0
2023,3,pincodes,682032,340,522245.0
2023,3,pincodes,682301,319,617524.0
2023,3,pincodes,695014,301,465745.0
2023,3,pincodes,673016,296,439379.0
2023,4,districts,ernakulam,13336,21283249.0
2023,4,districts,thiruvananthapuram,9139,15383409.0
2023,4,districts,malappuram,8241,13268920.0
2023,4,districts,kozhikode,8030,12236953.0
2023,4,districts,thrissur,5464,9203305.0
2023,4,districts,kollam,4970,8676874.0
2023,4,districts,kannur,4667,7783755.0
2023,4,districts,alappuzha,4462,6988333.0
2023,4,districts,palakkad,3922,6534162.0
2023,4,districts,kottayam,3639,6485056.0
2023,4,pincodes,682042,564,836164.0
2023,4,pincodes,682024,491,726335.0
2023,4,pincodes,695001,475,657703.0
2023,4,pincodes,682025,440,631119.0
2023,4,pincodes,673032,396,560271.0
2023,4,pincodes,682507,373,493834.0
2023,4,pincodes,682020,356,512087.0
2023,4,pincodes,682032,356,501942.0
2023,4,pincodes,673004,326,387589.0
2023,4,pincodes,682035,324,486127.0
2024,1,districts,ernakulam,12981,20575531.0
2024,1,districts,thiruvananthapuram,9009,14401433.0
2024,1,districts,malappuram,7878,11442023.0
2024,1,districts,kozhikode,7818,11291867.0
2024,1,districts,thrissur,5531,8883949.0
2024,1,districts,kollam,4812,7932381.0
2024,1,districts,kannur,4612,7249941.0
2024,1,districts,alappuzha,4570,7250080.0
2024,1,districts,palakkad,3915,6273930.0
2024,1,districts,kottayam,3899,6495719.0
2024,1,pincodes,682042,564,953952.0
2024,1,pincodes,682024,457,845691.0
2024,1,pincodes,695001,449,612444.0
2024,1,pincodes,682025,370,569108.0
2024,1,pincodes,682020,350,485812.0
2024,1,pincodes,682032,339,458172.0
2024,1,pincodes,673638,318,459642.0
2024,1,pincodes,673032,318,449883.0
2024,1,pincodes,673008,309,470621.0
2024,1,pincodes,673592,293,520246.0
2024,2,districts,ernakulam,11149,18695182.0
2024,2,districts,thiruvananthapuram,8171,13733594.0
2024,2,districts,malappuram,7351,11554891.0
2024,2,districts,kozhikode,6739,10175936.0
2024,2,districts,thrissur,4961,8233954.0
2024,2,districts,kollam,4687,8003389.0
2024,2,districts,alappuzha,4001,6633278.0
2024,2,districts,kannur,3878,6367728.0
2024,2,districts,palakkad,3620,5990110.0
2024,2,districts,kottayam,3299,5927426.0
2024,2,pincodes,682042,456,813264.0
2024,2,pincodes,682024,355,566936.0
2024,2,pincodes,695001,338,536754.0
2024,2,pincodes,682025,310,585735.0
2024,2,pincodes,673032,302,449779.0
2024,2,pincodes,682020,302,497500.0
2024,2,pincodes,682032,292,443017.0
2024,2,pincodes,682301,290,584150.0
2024,2,pincodes,682507,288,426370.0
2024,2,pincodes,673638,277,397827.0
2024,3,districts,ernakulam,14031,23407883.0
2024,3,districts,thiruvananthapuram,10054,17206859.0
2024,3,districts,malappuram,8723,13934057.0
2024,3,districts,kozhikode,8105,12664149.0
2024,3,districts,thrissur,6096,9994666.0
2024,3,districts,kollam,5933,10174949.0
2024,3,districts,alappuzha,4917,8090275.0
2024,3,districts,kannur,4564,7586845.0
2024,3,districts,palakkad,4336,7204261.0
2024,3,districts,kottayam,4187,7258218.0
2024,3,pincodes,682024,680,1108681.0
2024,3,pincodes,682025,509,786231.0
2024,3,pincodes,682030,461,854833.0
2024,3,pincodes,682017,395,627986.0
2024,3,pincodes,682019,368,594507.0
2024,3,pincodes,682020,355,632193.0
2024,3,pincodes,673008,338,577858.0
2024,3,pincodes,695001,336,526038.0
2024,3,pincodes,695003,309,489120.0
2024,3,pincodes,673592,304,540385.0
2024,4,districts,ernakulam,15903,25255702.0
2024,4,districts,thiruvananthapuram,10961,18593239.0
2024,4,districts,malappuram,9829,14805451.0
2024,4,districts,kozhikode,9313,13828980.0
2024,4,districts,thrissur,7040,11532393.0
2024,4,districts,kollam,6163,10147122.0
2024,4,districts,alappuzha,5391,8466002.0
2024,4,districts,kannur,5242,8310581.0
2024,4,districts,palakkad,4985,7861199.0
2024,4,districts,kottayam,4819,8243280.0
2024,4,pincodes,682024,757,1113137.0
2024,4,pincodes,682025,566,905246.0
2024,4,pincodes,682030,537,938088.0
2024,4,pincodes,682017,477,778597.0
2024,4,pincodes,682019,466,779727.0
2024,4,pincodes,673592,416,706996.0
2024,4,pincodes,673008,414,645801.0
2024,4,pincodes,695001,408,653996.0
2024,4,pincodes,682020,366,603100.0
2024,4,pincodes,682021,355,585091.0
2020,2,districts,kargil,11,1845.0
2020,2,districts,leh ladakh,3,693.0
2020,2,pincodes,194703,7,924.0
2020,2,pincodes,194104,2,462.0
2020,2,pincodes,194101,1,231.0
2020,2,pincodes,194109,1,226.0
2020,2,pincodes,194105,1,233.0
2020,2,pincodes,194103,1,231.0
2020,2,pincodes,194102,1,231.0
2020,3,districts,leh ladakh,18,4376.0
2020,3,districts,kargil,15,5884.0
2020,3,pincodes,194703,8,3860.0
2020,3,pincodes,194101,7,712.0
2020,3,pincodes,194104,7,2254.0
2020,3,pincodes,194103,4,531.0
2020,3,pincodes,194107,2,945.0
2020,3,pincodes,194109,1,664.0
2020,3,pincodes,194105,1,281.0
2020,3,pincodes,194201,1,184.0
2020,3,pincodes,194102,1,548.0
2020,3,pincodes,,1,281.0
2020,4,districts,leh ladakh,25,33631.0
2020,4,districts,kargil,2,575.0
2020,4,pincodes,194104,9,9897.0
2020,4,pincodes,194101,7,14751.0
2020,4,pincodes,194201,4,4988.0
2020,4,pincodes,194107,2,2037.0
2020,4,pincodes,194401,2,1300.0
2020,4,pincodes,194703,1,543.0
2020,4,pincodes,194102,1,32.0
2020,4,pincodes,,1,658.0
2021,1,districts,leh ladakh,22,29962.0
2021,1,districts,kargil,10,4568.0
2021,1,pincodes,194104,6,9013.0
2021,1,pincodes,194201,4,4212.0
2021,1,pincodes,194401,3,7138.0
2021,1,pincodes,194101,3,3047.0
2021,1,pincodes,194109,3,448.0
2021,1,pincodes,194107,3,2617.0
2021,1,pincodes,194102,3,573.0
2021,1,pincodes,194105,2,1930.0
2021,1,pincodes,194703,2,1617.0
2021,1,pincodes,194106,1,2119.0
2021,2,districts,leh ladakh,34,54093.0
2021,2,districts,kargil,12,32158.0
2021,2,pincodes,194101,10,12117.0
2021,2,pincodes,194104,9,11531.0
2021,2,pincodes,194201,5,12366.0
2021,2,pincodes,194103,5,18076.0
2021,2,pincodes,194401,4,15690.0
2021,2,pincodes,194107,3,1375.0
2021,2,pincodes,194106,3,1014.0
2021,2,pincodes,194102,3,5710.0
2021,2,pincodes,194105,3,7440.0
2021,2,pincodes,194301,1,932.0
2021,3,districts,leh ladakh,176,150296.0
2021,3,districts,kargil,16,23756.0
2021,3,pincodes,194101,108,53890.0
2021,3,pincodes,194401,35,22454.0
2021,3,pincodes,194104,15,45880.0
2021,3,pincodes,194201,12,26549.0
2021,3,pincodes,194105,5,10392.0
2021,3,pincodes,194103,4,6161.0
2021,3,pincodes,194106,3,1380.0
2021,3,pincodes,194703,3,4223.0
2021,3,pincodes,194107,2,95.0
2021,3,pincodes,194109,2,1394.0
2021,4,districts,leh ladakh,58,157274.0
2021,4,districts,kargil,18,38692.0
2021,4,pincodes,194104,18,48241.0
2021,4,pincodes,194201,18,58529.0
2021,4,pincodes,194101,15,38010.0
2021,4,pincodes,194103,7,15034.0
2021,4,pincodes,194401,5,9848.0
2021,4,pincodes,194105,4,14375.0
2021,4,pincodes,194102,3,3760.0
2021,4,pincodes,194703,2,4068.0
2021,4,pincodes,194109,2,1455.0
2021,4,pincodes,194107,1,1317.0
2022,1,districts,leh ladakh,50,137974.0
2022,1,districts,kargil,25,55961.0
2022,1,pincodes,194104,18,46434.0
2022,1,pincodes,194101,11,31218.0
2022,1,pincodes,194201,9,34256.0
2022,1,pincodes,194109,8,17030.0
2022,1,pincodes,194102,6,17395.0
2022,1,pincodes,194103,5,5397.0
2022,1,pincodes,194401,4,8265.0
2022,1,pincodes,194107,3,4919.0
2022,1,pincodes,194106,3,9124.0
2022,1,pincodes,194703,3,10974.0
2022,2,districts,leh ladakh,76,202368.0
2022,2,districts,kargil,37,67078.0
2022,2,pincodes,194104,30,62451.0
2022,2,pincodes,194101,23,89253.0
2022,2,pincodes,194105,19,15599.0
2022,2,pincodes,194103,10,26625.0
2022,2,pincodes,194401,10,18736.0
2022,2,pincodes,194201,7,8041.0
2022,2,pincodes,194102,4,9831.0
2022,2,pincodes,194404,3,12247.0
2022,2,pincodes,194703,2,1313.0
2022,2,pincodes,194301,2,13710.0
2022,3,districts,leh ladakh,109,290203.0
2022,3,districts,kargil,28,79539.0
2022,3,pincodes,194101,41,98573.0
2022,3,pincodes,194104,26,97547.0
2022,3,pincodes,194103,11,41081.0
2022,3,pincodes,194201,11,27639.0
2022,3,pincodes,194404,10,17456.0
2022,3,pincodes,194401,9,28628.0
2022,3,pincodes,194107,7,16060.0
2022,3,pincodes,194703,5,7985.0
2022,3,pincodes,194105,5,14392.0
2022,3,pincodes,194109,4,14530.0
2022,4,districts,leh ladakh,125,319324.0
2022,4,districts,kargil,37,90767.0
2022,4,pincodes,194104,36,87741.0
2022,4,pincodes,194101,27,80405.0
2022,4,pincodes,194201,20,62608.0
2022,4,pincodes,194401,18,33676.0
2022,4,pincodes,194103,16,33492.0
2022,4,pincodes,194102,9,31787.0
2022,4,pincodes,,8,16020.0
2022,4,pincodes,194107,8,27242.0
2022,4,pincodes,194105,4,11174.0
2022,4,pincodes,194106,4,7042.0
2023,1,districts,leh ladakh,112,363267.0
2023,1,districts,kargil,49,132469.0
2023,1,pincodes,194104,38,100249.0
2023,1,pincodes,194103,25,71011.0
2023,1,pincodes,194201,25,84649.0
2023,1,pincodes,194101,22,80863.0
2023,1,pincodes,194401,11,43410.0
2023,1,pincodes,194404,8,37357.0
2023,1,pincodes,194703,7,10383.0
2023,1,pincodes,194102,6,10152.0
2023,1,pincodes,194105,5,18306.0
2023,1,pincodes,194109,5,16276.0
2023,2,districts,leh ladakh,169,511134.0
2023,2,districts,kargil,46,124697.0
2023,2,pincodes,194101,64,180037.0
2023,2,pincodes,194104,48,144145.0
2023,2,pincodes,194201,26,64999.0
2023,2,pincodes,194102,15,42816.0
2023,2,pincodes,194401,13,74174.0
2023,2,pincodes,194105,12,35944.0
2023,2,pincodes,194107,10,20559.0
2023,2,pincodes,194103,10,25494.0
2023,2,pincodes,194703,5,11997.0
2023,2,pincodes,194404,4,21229.0
2023,3,districts,leh ladakh,185,542018.0
2023,3,districts,kargil,47,107009.0
2023,3,pincodes,194101,56,155885.0
2023,3,pincodes,194104,47,169061.0
2023,3,pincodes,194201,28,76911.0
2023,3,pincodes,194404,19,44101.0
2023,3,pincodes,194401,18,46245.0
2023,3,pincodes,194103,17,38096.0
2023,3,pincodes,194107,15,47707.0
2023,3,pincodes,194105,11,24496.0
2023,3,pincodes,194102,9,21562.0
2023,3,pincodes,194703,4,10968.0
2023,4,districts,leh ladakh,204,604548.0
2023,4,districts,kargil,38,114419.0
2023,4,pincodes,194104,64,260872.0
2023,4,pincodes,194201,42,123961.0
2023,4,pincodes,194101,39,111111.0
2023,4,pincodes,194401,20,24434.0
2023,4,pincodes,194404,16,43310.0
2023,4,pincodes,194107,14,27955.0
2023,4,pincodes,194103,13,47085.0
2023,4,pincodes,194102,7,22198.0
2023,4,pincodes,194105,5,18413.0
2023,4,pincodes,194703,5,5182.0
2024,1,districts,leh ladakh,226,479065.0
2024,1,districts,kargil,65,135370.0
2024,1,pincodes,194104,68,107838.0
2024,1,pincodes,194101,49,111874.0
2024,1,pincodes,194201,42,95211.0
2024,1,pincodes,194401,25,59496.0
2024,1,pincodes,194107,22,59815.0
2024,1,pincodes,194105,20,50166.0
2024,1,pincodes,194103,16,45153.0
2024,1,pincodes,194703,12,15415.0
2024,1,pincodes,194404,12,32572.0
2024,1,pincodes,194102,11,17199.0
2024,2,districts,leh ladakh,316,660830.0
2024,2,districts,kargil,99,303519.0
2024,2,pincodes,194104,86,181186.0
2024,2,pincodes,194101,84,198993.0
2024,2,pincodes,194201,49,109629.0
2024,2,pincodes,194103,39,122699.0
2024,2,pincodes,194401,35,60363.0
2024,2,pincodes,194404,29,49555.0
2024,2,pincodes,194102,20,76933.0
2024,2,pincodes,194105,19,57911.0
2024,2,pincodes,194107,15,25706.0
2024,2,pincodes,194106,12,17805.0
2024,3,districts,leh ladakh,355,744927.0
2024,3,districts,kargil,91,233710.0
2024,3,pincodes,194101,104,263354.0
2024,3,pincodes,194104,79,158932.0
2024,3,pincodes,194201,48,64198.0
2024,3,pincodes,194401,47,80110.0
2024,3,pincodes,194404,39,103229.0
2024,3,pincodes,194103,32,70630.0
2024,3,pincodes,194107,26,35449.0
2024,3,pincodes,194102,21,72321.0
2024,3,pincodes,194703,17,47687.0
2024,3,pincodes,194105,10,25018.0
2024,4,districts,leh ladakh,335,739889.0
2024,4,districts,kargil,94,230445.0
2024,4,pincodes,194101,98,190063.0
2024,4,pincodes,194104,80,224345.0
2024,4,pincodes,194401,48,99684.0
2024,4,pincodes,194201,43,94401.0
2024,4,pincodes,194103,40,99928.0
2024,4,pincodes,194404,32,64369.0
2024,4,pincodes,194107,20,39766.0
2024,4,pincodes,194102,13,16677.0
2024,4,pincodes,194105,12,34066.0
2024,4,pincodes,194109,11,41878.0
2020,3,districts,lakshadweep,4,1199.0
2020,3,pincodes,682555,3,550.0
2020,3,pincodes,682557,1,649.0
2021,1,districts,lakshadweep,4,5225.0
